STCOFIPS,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ,AVLN_RISKR,CFLD_RISKR,CWAV_RISKR,DRGT_RISKR,ERQK_RISKR,HAIL_RISKR,HWAV_RISKR,HRCN_RISKR,ISTM_RISKR,LNDS_RISKR,LTNG_RISKR,RFLD_RISKR,SWND_RISKR,TRND_RISKR,TSUN_RISKR,VLCN_RISKR,WFIR_RISKR,WNTW_RISKR,AVLN_AFREQ_missing,ST,STATE,ST_ABBR,STCNTY,COUNTY,LOCATION,AREA_SQMI,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE
31029,NA,NA,0.495356037151703,70.31818181818177,1.0049258611e-4,8.432083293604132,0.309597523219815,NA,0.081967695742874,0.01,47.902556687221406,0.333333333333333,3.216475920875038,1.037394908054554,NA,NA,2.7707505648e-5,4.210526315789473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31029,Chase County,"Chase County, Nebraska",894.424130955232,3704,18.8,2.6,17.7,12.1,11.6,24.9,24.1,12.9,4.2,1.2,23.2,1.2,10.7,0.3,2.5,1.9,12.7,0.4,18.7,2,0,0,2.1,0
31031,NA,NA,1.650206883950137,50.030320851234855,2.46927255676e-4,4.503988724573885,0.293119889331992,NA,0.105536230145124,0.01,32.2435895619596,0.333333333333333,1.736626995496449,1.881437677204853,NA,NA,0.002686696152213,5.855345314929174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31031,Cherry County,"Cherry County, Nebraska",5960.382246726082,5473,28.1,0.4,19,2.2,8.6,20.8,24.1,12.1,4.7,0,15.6,4.3,6.3,3,6.4,2,17,0.5,2.1,1.8,3.7,0,7,0.5
31033,NA,NA,1.300309597523222,73.62297876337556,1.36262271537e-4,6.413387108570276,0,NA,0.121251795328889,0.01,37.35304143763845,1.166666666666667,1.823965144327248,1.321660567924922,NA,NA,3.0371816926e-4,4.767801857585138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31033,Cheyenne County,"Cheyenne County, Nebraska",1196.007097358268,9489,21.7,2.6,25.9,7.7,6.9,20.8,22.7,15.1,2.6,0.1,12.4,9.5,4.8,2,6,1.3,12.8,1.1,8.2,0.9,0.4,0.2,1.5,0.2
31035,NA,NA,0.619195046439628,19.727272727272712,1.76758338037e-4,7.953196407574469,1.114551083591332,NA,0.678135316165397,0.01,47.13165329102022,0.5,4.460465333419886,0.890749231926075,NA,NA,8.2516909394e-5,2.786377708978327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31035,Clay County,"Clay County, Nebraska",572.289221502576,6088,18.4,2.2,16.6,6.7,8.1,20.3,24.9,13.3,5.1,0.9,11.9,1,1.7,1.2,2.6,1.6,14.8,0.4,9.4,0,0.1,0,1.9,0.1
31037,NA,NA,0.804953560371519,13.446138106645869,1.8186025687e-4,7.059439312316679,0.804953560371517,NA,0.680386263501118,0.01,47.62711096348605,0.875,4.018674714264077,0.425499560871125,NA,NA,5.922976338e-5,2.848297213622289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31037,Colfax County,"Colfax County, Nebraska",411.64677473038,10563,18.9,1.7,12.6,26.9,10.6,13.3,30.1,8.1,4.9,18.3,52.7,0.7,12.2,6.8,1.4,0.7,13.4,3.3,46.1,0,2.2,0,1.1,0
31039,NA,NA,0.990712074303405,14.660831849882047,1.60641722948e-4,6.783776241124984,0.866873065015481,NA,0.801236862786482,0.01,44.67748214796216,1.375,4.010909708768637,0.460721092903134,NA,NA,3.52472369897e-4,3.219814241486068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31039,Cuming County,"Cuming County, Nebraska",570.521437279292,9000,17.3,2.6,13.6,7.9,7.5,21.6,24.5,9.9,2.7,2.7,12.6,2.4,2.6,1.1,2.3,1.3,22.8,0.4,10.3,0.2,0.3,0,1.3,0
31041,NA,NA,0.928792569659442,35.27179317857731,9.7310854788e-5,6.98283697089989,0.619195046439628,NA,0.108534689083533,0.01,41.012793264733645,1.125,2.562289682617845,1.633556520464574,NA,NA,5.5731181162e-4,4.953560371517017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31041,Custer County,"Custer County, Nebraska",2575.59268871236,10566,21.9,1.6,21,5.3,7.7,22.1,24,14.9,4.6,0.5,6.9,3.3,2.9,1.1,4.5,1.1,16.6,0.6,3.7,0,0.5,0,1.8,0.3
31043,NA,NA,0.86687306501548,13.569477368754724,1.26585698579e-4,6.617633170271343,1.114551083591331,NA,0.969933530219235,0.01,38.33158275857305,1.041666666666667,4.022880552029465,0.229345571555002,NA,NA,5.54788377614e-4,3.343653250773998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31043,Dakota County,"Dakota County, Nebraska",264.276047140302,21308,19.6,3,22.7,21.4,8.4,13.2,29.1,11.6,5.3,13.3,55,11.2,10.7,8,6.7,1,19.4,7,39.8,3.2,2.1,0,2.8,0
31045,NA,NA,1.61001374455732,75.31578432790523,3.26974580415e-4,4.310826290676323,0,NA,0.025595619071627,0.01,33.6289463640144,0.291666666666667,1.580373068455561,0.630052938734767,NA,NA,0.003043323833085,6.316230497782686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31045,Dawes County,"Dawes County, Nebraska",1396.390475497828,8279,21.8,1.5,24.2,4.4,8.6,18.9,18,13.4,8.2,1.7,14.7,6.1,6.8,0.1,3.5,10.5,13.8,2.3,5.8,0.9,2.3,0,3.4,0
31047,NA,NA,0.557275541795665,42.842646446808125,1.20956180528e-4,7.470046670263263,0.743034055727554,NA,0.069471018313081,0.01,38.57121103520645,0.708333333333333,3.345190171803996,0.876514154729913,NA,NA,1.32695277602e-4,3.715170278637772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31047,Dawson County,"Dawson County, Nebraska",1013.058204835866,24037,20.7,2.1,20.9,21.2,11.3,16.8,27.3,12.9,5.6,10.4,43.8,7.1,9.1,5.5,5.3,1.3,16.7,6.5,34.3,0.8,0.1,0.4,1.4,0.3
31049,NA,NA,0.743034055727555,66.81818181818178,1.18848864601e-4,6.795330564587267,0,NA,0.059284737083796,0.01,34.48005172235451,0.208333333333333,2.023947586178011,0.34239657892777,NA,NA,4.1977497362e-4,4.210526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31049,Deuel County,"Deuel County, Nebraska",439.850620035088,1858,18.7,3.8,17.2,10.3,12.7,25.9,16.7,19.2,4.1,0,15.3,0.5,3.9,0.3,1.6,0.4,12,0.1,11.6,0.5,0.9,0,2.2,0
31051,NA,NA,0.928792569659442,14.49697376300081,1.23566246696e-4,6.695862541301079,1.114551083591333,NA,0.993307158085394,0.01,36.005480700482146,1.083333333333333,3.771327736756252,0.45489788060695,NA,NA,4.99619884085e-4,3.900928792569656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31051,Dixon County,"Dixon County, Nebraska",476.110099784408,5579,22.3,2.9,17,15.6,8.1,20.7,25,12,5.4,6,17.6,2.3,3.8,2.1,2.6,1.5,19.4,0.2,15,0.8,0.3,0,1.2,0
31053,NA,NA,0.866873065015479,13.446623408172988,1.81764170157e-4,7.05434853284105,1.733746130030961,NA,0.71940882345142,0.01,49.30651194877935,1.958333333333333,4.25640539655581,0.444698826862825,NA,NA,1.67943178001e-4,2.786377708978329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31053,Dodge County,"Dodge County, Nebraska",529.066770177114,37175,18.1,4.1,21.9,11.3,6.5,19.4,24.5,14.9,5.9,3.3,19.6,6.1,4.8,1.1,4.8,2.7,13.2,0.6,15,0.5,0.1,0.1,2.5,0.7
31055,NA,NA,0.557275541795664,12.557414187054553,1.17912566092e-4,7.054589808971779,2.105263157894741,NA,0.908628148285504,0.01,64.54471429240256,1.833333333333333,4.37564035218681,0.27694566418938,NA,NA,6.2671014741e-5,2.910216718266266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31055,Douglas County,"Douglas County, Nebraska",326.410589487086,582638,18.6,3.8,26.8,8.6,9.1,13.5,25.4,10.5,6.9,3.2,32.3,19.8,0.9,2.2,6.5,2.1,9.5,10.6,13.4,4.1,0.3,0,3.7,0.3
31057,NA,NA,0.990712074303405,69.04545454545456,9.6296245124e-5,8.603588417344316,0,NA,0.119118525889736,0.01,37.025451906938954,0.333333333333333,3.679180818521785,1.112728008697681,NA,NA,4.3914858592e-5,4.086687306501547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31057,Dundy County,"Dundy County, Nebraska",919.678054276808,1825,19.3,0.2,14.6,5.8,5.8,20.5,23.6,15.1,3.3,0,2.7,1.2,5,0,2.9,2.2,20.6,0.2,1.5,0,0,0,1,0
31059,NA,NA,0.557275541795665,15.9090909090909,1.90145667281e-4,8.3370260300362,1.114551083591331,NA,0.759136434096215,0.01,58.67260463074386,0.541666666666667,4.547181998640569,0.59619935658122,NA,NA,1.2769335186e-5,2.600619195046436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31059,Fillmore County,"Fillmore County, Nebraska",575.370258705582,5557,13.4,1,13.1,5.6,4.9,23.9,19,15,1.9,0,6.8,3.9,0.9,0.2,2.5,3.3,20.3,0.3,3.8,0.5,0.2,0,1.9,0.1
31061,NA,NA,0.309597523219814,39.06986171134503,1.16627080608e-4,7.634365847426285,0.804953560371518,NA,0.469921753061036,0.01,40.09872895244268,0.333333333333333,4.219446216126323,0.540628937625693,NA,NA,7.8953188437e-5,2.538699690402475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31061,Franklin County,"Franklin County, Nebraska",575.815481416026,2901,23.2,2.5,16.7,6.9,6.9,27.6,19.3,17.9,2.7,0.5,5.9,0.3,5.8,2,3.5,2.5,19.2,0.2,2.8,0.2,0.7,0.2,1.7,0.1
31063,NA,NA,0.43343653250774,67.77272727272725,9.53137385e-5,7.933931177270566,0.619195046439629,NA,0.12457442085053,0.01,39.56530285642558,0.833333333333333,3.582160635814453,0.687595660147069,NA,NA,2.55124065347e-4,3.653250773993811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31063,Frontier County,"Frontier County, Nebraska",974.630855021026,2491,19.9,4.4,18.4,6.2,10.4,25.2,20.4,19.7,3.7,0.2,7.7,2,10.9,3.3,2.9,4.2,28.6,1.1,3.4,0,0.2,0,2.9,0
31065,NA,NA,0.309597523219814,50.59090909090915,1.32472803688e-4,7.580315499935264,0.804953560371516,NA,0.265823052789136,0.01,31.79506103307901,0.5,3.727917850854443,0.55969773868777,NA,NA,8.2042796376e-5,3.281733746130034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31065,Furnas County,"Furnas County, Nebraska",719.1313071146,4630,20.5,1,19.2,10.2,8.2,25.4,22,18.9,2.4,0.4,7.6,4.1,1.7,1.1,4.5,1.9,25.7,0.3,4.9,0.2,0.7,0,1.6,0
31067,NA,NA,0.371517027863778,14.931266861559587,1.63008168569e-4,8.298121622037419,1.795665634674919,NA,1.051770201322185,0.01,66.80061202826883,1.083333333333333,4.552128933091544,0.831853431143403,NA,NA,2.10622914276e-4,2.600619195046442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31067,Gage County,"Gage County, Nebraska",851.460608511316,21654,20.5,2,22,7.5,6.4,21.4,22.6,15.8,6.4,0,6.8,2.9,1,1.2,7.7,2.6,14.7,0.7,3.1,0.6,0.4,0,1.9,0.1
31069,NA,NA,0.990712074303406,74.1363636363636,1.29645546683e-4,6.090639892033175,0,NA,0.033820676331522,0.01,33.60686698804708,0.291666666666667,1.699267106624175,1.894551547784032,NA,NA,0.001214554504252,4.705882352941175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31069,Garden County,"Garden County, Nebraska",1705.36457820109,1778,28.6,3.5,22.6,6.2,18.3,28.6,23.3,20.1,6.9,0.2,6.6,2.4,6.3,0.2,2.4,1.9,18,0,4.2,0.2,0.2,0,1.1,1
31071,NA,NA,1.176470588235294,23.86363636363636,1.8281832416e-4,6.168078869569936,0.619195046439629,NA,0.45045582740126,0.01,39.33209683669557,0.208333333333333,1.958977525372647,0.378148880959971,NA,NA,6.09827862336e-4,4.705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31071,Garfield County,"Garfield County, Nebraska",569.329925735088,1833,16,1.1,19.4,4.3,5.4,27.2,20.9,13.7,3.7,0,4.4,1.2,14.6,0,5.9,3.3,22.2,0.5,3.2,0,0,0,0.7,0
31073,NA,NA,0.371517027863777,44.8636363636364,1.21807693975e-4,7.286548143043052,0.743034055727554,NA,0.130808354368575,0.01,35.24349506702744,0.291666666666667,3.490308111585526,0.388624424357922,NA,NA,1.20359611753e-4,3.529411764705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31073,Gosper County,"Gosper County, Nebraska",458.154894230032,1873,16.3,1.5,18.5,6.1,11.5,25.6,18.7,12.1,0.7,0.2,6.6,0.4,7.6,1.6,0.7,1.8,16.2,0.3,4.3,0,0.5,0.2,1.3,0
31075,NA,NA,1.114599477687827,55.68181818181817,1.33365775839e-4,5.4258192752928744,5.377121833e-6,NA,0.075408513529327,0.01,31.255329689112152,0,1.5905269013813499,0.29928001792822,NA,NA,0.002630438732595,5.139492745721514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31075,Grant County,"Grant County, Nebraska",776.984638901906,649,17.9,1.4,21.4,8.3,12.8,21.4,22.2,10.8,0,0.5,3.7,0,9.3,3.2,3.6,4.3,20.6,0.2,0.3,0.8,0.6,0,1.2,0.6
31077,NA,NA,0.804953560371517,24.5,1.66587007169e-4,6.645330654828587,0.804953560371518,NA,0.584160087380834,0.01,42.04295052153913,0.291666666666667,2.707076381727755,0.599461676767507,NA,NA,9.702776219e-5,3.157894736842103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31077,Greeley County,"Greeley County, Nebraska",569.810954772808,2212,18.3,1.8,19,7.2,3.9,25.7,23.5,16,5.1,0.1,4.8,0.7,5.8,1.7,1.8,1.4,18.1,0.6,2.1,0,0.5,0,1.6,0
31079,NA,NA,0.619195046439628,26.491664374172295,1.82282522298e-4,7.305125381662627,0.804953560371518,NA,0.580702797785785,0.01,39.07673829037256,1.041666666666667,3.915882014762806,0.554719560749745,NA,NA,2.239031322e-5,2.972136222910214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31079,Hall County,"Hall County, Nebraska",546.389705134942,62575,23.7,2.9,24.8,15.1,11.9,15.5,27.3,12.9,7.6,7.8,36.2,10.2,5,2,5.3,1.5,13,3,30,1,0.4,0.1,1.5,0.1
31081,NA,NA,0.619195046439628,20.648329471064688,1.94091684797e-4,7.476669875924732,0.804953560371516,NA,0.580702797250995,0.01,44.16849816717765,0.666666666666667,4.109541955822896,0.523768921439351,NA,NA,1.8124910632e-5,2.972136222910217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31081,Hamilton County,"Hamilton County, Nebraska",542.10941658704,9400,12.6,3.6,17.1,2.8,5.9,20.3,24.4,10.9,5.4,0.3,6.6,1.3,2.5,1.1,1.9,1.4,9.9,0.1,3.9,0.4,0.1,0,1.9,0.1
31083,NA,NA,0.309597523219814,46.13636363636363,1.1926761114e-4,7.455600730521801,0.804953560371518,NA,0.330000051144018,0.01,36.014677476186336,0.375,3.929293891631716,0.50198367709853,NA,NA,9.6108443916e-5,2.848297213622291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31083,Harlan County,"Harlan County, Nebraska",553.466105370542,3094,13.5,2,21,7.3,7.1,26.6,23,17.6,4.7,1.5,7,0.8,23.2,4.3,1.9,1.6,17.4,0.1,3.4,1.2,0.1,0,2.2,0
31085,NA,NA,0.43343653250774,67.13636363636363,7.7656806046e-5,8.484299860324073,0.309597523219814,NA,0.130790885637747,0.01,49.17379657386416,0.791666666666667,3.700520388123111,0.531103823851433,NA,NA,2.43817533342e-4,4.024767801857584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31085,Hayes County,"Hayes County, Nebraska",713.064713030474,919,22.2,0.2,11,7,5.2,23.8,22.1,14.5,2.4,2.8,7.8,0,8.9,1.6,3.2,0,20.1,0,6.7,0,0.2,0,0.9,0
31087,NA,NA,1.052631578947369,70,8.064581938e-5,8.749844688459774,0.309597523219814,NA,0.217593798385664,0.01,40.73981833094015,0.416666666666667,4.265264434394502,0.560888219005301,NA,NA,1.56800699213e-4,3.962848297213626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31087,Hitchcock County,"Hitchcock County, Nebraska",709.942221986238,2620,22.2,1.9,15.3,6.5,8.6,25.4,24.2,20.7,4.4,0.4,7.4,0.3,15.4,2.3,4,1.4,24.7,0.1,3.9,0.1,0.1,0,2.9,0.2
31089,NA,NA,1.176470588235296,22.849772433133083,2.63533246755e-4,5.756072716939404,0.61919504643963,NA,0.593297573651866,0.01,35.083110893760484,0.708333333333333,1.865122941860325,1.335186929210904,NA,NA,9.28450082562e-4,5.077399380804952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31089,Holt County,"Holt County, Nebraska",2412.253743796262,10149,21.4,1.3,18.3,6.1,6,22.1,25.2,12.5,4,1.1,7.9,2.4,6.5,0.7,3,1.8,18.9,0.4,5.3,0.2,0.3,0,1.5,0.2
31091,NA,NA,1.052697511554493,50.27272727272729,1.27103228516e-4,5.651487608338473,0.185765839777125,NA,0.052113868891682,0.01,31.933145840796143,0,1.682981559469246,0.241026245514623,NA,NA,0.001689701530783,5.634911791596581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31091,Hooker County,"Hooker County, Nebraska",721.159816365934,659,19.3,3.2,4.1,6.9,8.2,19,21.9,12.8,2.7,0,10.8,0,5.8,2.4,5.8,8.6,20.2,1.5,0,0,0.8,0,6.8,1.7
31093,NA,NA,0.743034055727555,27.195086458583745,1.78850321141e-4,7.164563110458071,0.804953560371517,NA,0.580702811150687,0.01,40.238541652295545,0.541666666666667,3.427609299145743,0.559526647630958,NA,NA,7.6716405461e-5,3.157894736842102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31093,Howard County,"Howard County, Nebraska",569.3376887019,6476,15.4,4,21.2,4.1,7.2,21.7,24.1,14,5.7,0.8,8,2.4,3.8,1.8,6.1,0.5,20,0.4,2.9,0.4,0,0,4.3,0
31095,NA,NA,0.371517027863776,16.13949989177726,1.68108981014e-4,8.495927581640883,1.671826625386997,NA,1.017899825394367,0.01,65.63114982860017,1.5,4.672789102653908,0.672105904097094,NA,NA,1.07396733135e-4,2.78637770897833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31095,Jefferson County,"Jefferson County, Nebraska",570.177792213518,7185,20,1.1,23.5,7.9,9.1,24.7,22,20,3.2,0.8,8.1,4.6,1.4,0.3,6,1.6,21.3,0.8,5.1,0.1,0,0,2.2,0
31097,NA,NA,0.433436532507741,15.144430262971603,1.38834163335e-4,7.862860645350854,1.857585139318883,NA,0.893388921977367,0.01,64.31403237515788,0.375,4.344767843586129,0.329592754939815,NA,NA,3.17797926544e-4,2.662538699690401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31097,Johnson County,"Johnson County, Nebraska",376.07489051929,5294,13.4,1.4,18.4,10.5,5.7,18.7,19,18.5,7.7,1.7,20.2,2.6,4.1,0.5,5.5,18.4,16.9,5.5,10.3,0.8,1.5,0,2.2,0
31099,NA,NA,0.433436532507741,37.923787774622085,1.73373199328e-4,7.532398815845617,0.743034055727553,NA,0.313762739084607,0.01,39.90482065620747,0.416666666666667,4.085716326077557,0.502874430597058,NA,NA,1.9024926672e-5,2.848297213622288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31099,Kearney County,"Kearney County, Nebraska",516.242911554304,6655,17.9,1.6,13.8,6.3,4.8,20,25.8,8.9,4.9,1.2,9.6,1.9,7.7,3.1,3.3,1,13.5,0.1,7.8,0.8,0.3,0,0.6,0
31101,NA,NA,0.804953560371517,82.0563103910606,8.8216725356e-5,7.375275542849272,0,NA,0.028640805931278,0.01,37.949485184751005,0.458333333333333,2.319859886219054,0.635299006391142,NA,NA,4.18528436361e-4,4.891640866873066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31101,Keith County,"Keith County, Nebraska",1061.74314077048,8303,18.5,2.6,21.8,9.2,6.6,27.2,20.3,14.8,4.1,1.3,11,2,19.8,1.2,5.3,1,14.3,1.4,7.7,0.4,0.1,0,1.3,0
31103,NA,NA,1.362270085112835,27.68181818181818,2.18615717297e-4,4.663083310761929,0.557288151932789,NA,0.170022419278571,0.01,36.45557206983139,0.333333333333333,2.062960862220495,0.39995328928594,NA,NA,6.73010291344e-4,5.263299758779482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31103,Keya Paha County,"Keya Paha County, Nebraska",773.075804030226,987,30.7,0.2,15.8,1.9,6.5,20.5,27.8,11.3,5.2,0,4.1,0,7.3,1.2,0.6,0,13.3,0.1,1.8,0,0,0,0.2,1.9
31105,NA,NA,1.176562208339263,59.5,1.53813987694e-4,6.527134617044488,0,NA,0.072871901777409,0.01,31.050355344677353,1.166666666666667,1.573203929067607,0.853248153567312,NA,NA,6.9940920469e-4,5.263740056974823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31105,Kimball County,"Kimball County, Nebraska",951.941081799792,3395,25.4,2.2,24.9,14.7,16.1,25.9,19.3,19.1,2.7,1.1,16.2,0.8,11,0.8,3.2,1.9,18.7,0.2,10.5,0,1.4,0,4,0
31107,NA,NA,1.176470588235295,15.98555296245509,1.93989453577e-4,5.979881043683266,0.804953560371518,NA,0.901534270852302,0.01,33.52583038330342,1.25,2.646165213488848,0.814598775450381,NA,NA,6.94213948463e-4,4.396284829721366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31107,Knox County,"Knox County, Nebraska",1108.248166048704,8415,22.9,4.1,12.3,8.1,6.4,24.8,24.2,16.5,4.7,0.4,15.7,1.5,8.1,1.6,3.6,2,16.9,0.7,3.4,0.5,8.5,0,2.5,0.1
31109,NA,NA,0.433436532507741,13.813174310597631,1.19134647329e-4,7.973475871029473,1.91950464396284,NA,0.875413498095384,0.01,65.20828453891365,1.5,4.439592922140303,0.790597871723036,NA,NA,9.5927374968e-5,2.910216718266256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31109,Lancaster County,"Lancaster County, Nebraska",837.560635351756,322063,19.6,3.2,25.6,6.7,6.6,14.6,22.5,11.3,5.7,2.1,20.4,20,1.5,2.1,5.1,3.9,8.5,3.6,7.7,4.1,0.3,0.1,4.3,0.3
31111,NA,NA,0.619195046439629,69.4580496941897,1.02298835885e-4,7.73930183249895,0.61919504643963,NA,0.020677470685842,0.01,41.90262947766082,1.708333333333333,2.780096033296779,2.186331915196469,NA,NA,4.37039205885e-4,4.520123839009282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31111,Lincoln County,"Lincoln County, Nebraska",2564.13922964019,34532,22.8,3.4,26.1,6.5,7.8,20.2,23.2,15.3,5.9,1,13.6,7.7,8.3,1.1,4.3,2,12.8,1.1,9.7,0.7,0.6,0.1,1.2,0.3
31113,NA,NA,0.990712074303406,44.54545454545453,1.02315373182e-4,6.653839346722887,0.557275541795666,NA,0.01489,0.01,32.815516240630515,0,2.099557453803654,0.607880950876596,NA,NA,8.82288148011e-4,4.396284829721363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31,Nebraska,NE,31113,Logan County,"Logan County, Nebraska",570.69811716839,839,10.9,0.4,18.6,2.5,8.8,18.1,28.8,11.2,0,1,12.4,0,10.8,3,0,0,20.8,0,1.7,0,1.8,0,8.1,0.8
